strategy,gene,median_IgAN,median_IgAVN,median_difference_IgAN_minus_IgAVN,raw_p,cliffs_delta_IgAN_vs_IgAVN,FDR_within_strategy,predefined_focus_gene
background_only,NEG_C(0),0.0,0.0,0.0,1.0,0.0,1.0,False
background_only,NEG_D(0),0.0,0.0,0.0,1.0,0.0,1.0,False
background_only,NEG_E(0),0.0,0.0,0.0,1.0,0.0,1.0,False
background_only,NEG_A(0),0.0,0.0,0.0,1.0,0.0,1.0,False
background_only,NEG_H(0),0.0,0.0,0.0,1.0,0.0,1.0,False
background_only,NEG_G(0),0.0,0.0,0.0,1.0,0.0,1.0,False
background_only,NEG_F(0),0.0,0.0,0.0,0.3434343434343435,0.4,0.5272931333537395,False
background_only,NEG_B(0),0.0,0.0,0.0,1.0,0.0,1.0,False
background_only,EEF1G,10.14437544479526,13.431924665173739,-3.2875492203784784,0.01767676767676768,-0.8285714285714286,0.15747215747215748,False
background_only,TUBB,7.583294370010233,10.129883416353472,-2.5465890463432395,0.10606060606060606,-0.6,0.2558922558922559,False
background_only,TBP,5.4521383054006405,8.296761158042571,-2.8446228526419306,0.01767676767676768,-0.8285714285714286,0.15747215747215748,False
background_only,POLR2A,7.635015200539367,10.913839996652262,-3.278824796112895,0.04797979797979798,-0.7142857142857143,0.17787632421778765,False
background_only,GUSB,6.211927544149369,8.782247581783189,-2.5703200376338193,0.07323232323232323,-0.6571428571428571,0.21933621933621933,False
background_only,HPRT1,6.44375994120884,9.526433122043343,-3.0826731808345036,0.01767676767676768,-0.8285714285714286,0.15747215747215748,False
background_only,GAPDH,11.22523711535539,14.029224312153179,-2.80398719679779,0.01767676767676768,-0.8285714285714286,0.15747215747215748,False
background_only,SDHA,7.209933359074881,10.632372421027553,-3.4224390619526712,0.01767676767676768,-0.8285714285714286,0.15747215747215748,False
background_only,OAZ1,9.407372400875499,11.99090909125839,-2.583536690382891,0.01767676767676768,-0.8285714285714286,0.15747215747215748,False
background_only,PPIA,6.109553811918505,8.476830716578355,-2.3672769046598505,0.04797979797979798,-0.7142857142857143,0.17787632421778765,False
background_only,G6PD,6.192332600813445,8.215634286381734,-2.0233016855682893,0.10606060606060606,-0.6,0.2558922558922559,False
background_only,RPL19,12.244675785293428,14.260939438897921,-2.0162636536044936,0.10606060606060606,-0.6,0.2558922558922559,False
background_only,POLR1B,4.646695428071075,7.2693218588761646,-2.6226264308050897,0.07323232323232323,-0.6571428571428571,0.21933621933621933,False
background_only,ABCF1,6.165472359501365,9.114955711974131,-2.9494833524727664,0.030303030303030304,-0.7714285714285715,0.15747215747215748,False
background_only,ALAS1,6.375895211803741,8.90469744452455,-2.5288022327208086,0.01767676767676768,-0.8285714285714286,0.15747215747215748,False
background_positive,VTN,0.24906068641882229,3.9089997367246716,-3.6599390503058493,0.04797979797979798,-0.7142857142857143,0.19066481811579852,False
background_positive,HLA-DQB1,6.450331629152303,6.774732572544193,-0.32440094339188974,0.5303030303030304,-0.2571428571428571,0.7009222661396576,False
background_positive,KIT,4.490221022785086,6.7708611708055395,-2.2806401480204537,0.04797979797979798,-0.7142857142857143,0.19066481811579852,False
background_positive,LAG3,0.24906068641882229,1.5439841939909265,-1.2949235075721042,0.3434343434343435,-0.37142857142857144,0.522020202020202,False
background_positive,SOCS3,6.361109619624692,6.7708611708055395,-0.4097515511808476,0.4318181818181819,-0.3142857142857143,0.6035527690700104,False
background_positive,TCF7,5.6893515444424825,5.062176927190486,0.6271746172519963,0.5303030303030304,0.2571428571428571,0.7009222661396576,False
background_positive,IKBKB,6.435839232760009,8.485751925100978,-2.0499126923409685,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,KLRC2,0.24906068641882229,3.5242598636693185,-3.2751991772504963,0.20202020202020204,-0.4857142857142857,0.35809994993668465,False
background_positive,ITGA6,6.904830288490319,9.904066705728562,-2.999236417238243,0.04797979797979798,-0.7142857142857143,0.19066481811579852,False
background_positive,CXCR4,7.071123593554596,7.797934240464835,-0.7268106469102396,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,NFKBIZ,7.257382165354108,8.059447435407957,-0.8020652700538493,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,ATG5,5.051827059100065,8.30470985852758,-3.252882799427516,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,MAPK14,6.8506973887674345,9.72826875761936,-2.8775713688519247,0.07323232323232323,-0.6571428571428571,0.21933621933621933,False
background_positive,IL32,11.679929335787515,12.369887968953243,-0.6899586331657286,0.638888888888889,-0.2,0.7927437641723356,False
background_positive,CFB,7.82284769499961,8.825523674667819,-1.0026759796682088,0.4318181818181819,-0.3142857142857143,0.6035527690700104,True
background_positive,CXCL1,4.908754043727319,5.140571029070746,-0.23181698534342754,1.0,-0.02857142857142857,1.0,False
background_positive,CEACAM1,5.67233920655408,7.258696925430221,-1.5863577188761413,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,C8A,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.638888888888889,-0.2,0.7927437641723356,False
background_positive,CFP,1.8825914924237301,3.6726484951517424,-1.7900570027280123,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,LILRA5,1.79061832035717,2.479553457759974,-0.6889351374028041,0.8762626262626263,-0.08571428571428572,0.92655248133509,False
background_positive,IL10RA,6.387458438259072,7.252615843897442,-0.86515740563837,0.20202020202020204,-0.4857142857142857,0.35809994993668465,False
background_positive,IL17A,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.7550505050505051,-0.14285714285714285,0.8361943662490111,False
background_positive,TP53,6.516100089559724,8.758449733173382,-2.2423496436136583,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,MAPK1,7.777278380097818,10.56002288233676,-2.782744502238942,0.01767676767676768,-0.8285714285714286,0.17381360777587193,False
background_positive,CCRL2,3.6191310917820974,4.943129315373732,-1.323998223591635,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,BTK,3.094807285130193,3.394149534762787,-0.2993422496325939,0.638888888888889,-0.2,0.7927437641723356,False
background_positive,KLRK1,4.595915734204393,4.815699008683633,-0.21978327447923984,0.3434343434343435,-0.37142857142857144,0.522020202020202,False
background_positive,TICAM1,6.464679890837538,8.485751925100978,-2.0210720342634394,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,CMKLR1,5.455042980242976,7.187041014231448,-1.7319980339884715,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,ARG1,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.638888888888889,-0.2,0.7927437641723356,False
background_positive,IDO1,2.54510287557329,2.7853949258482573,-0.24029205027496747,0.638888888888889,-0.2,0.7927437641723356,False
background_positive,IL17B,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.638888888888889,-0.2,0.7927437641723356,False
background_positive,TNFRSF13C,4.486397924290517,3.5696992243732018,0.9166986999173155,0.5303030303030304,0.2571428571428571,0.7009222661396576,False
background_positive,CD6,3.2544785883339205,2.728281664178211,0.5261969241557094,1.0,-0.02857142857142857,1.0,False
background_positive,CTSG,1.8825914924237301,0.9657063254720792,0.9168851669516509,0.7550505050505051,-0.14285714285714285,0.8361943662490111,False
background_positive,BAX,6.546544847961657,9.279607938982947,-2.7330630910212896,0.07323232323232323,-0.6571428571428571,0.21933621933621933,False
background_positive,KIR_Inhibiting_Subgroup_1,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.7550505050505051,-0.14285714285714285,0.8361943662490111,False
background_positive,NOTCH2,7.006887649016577,9.868824036338856,-2.8619363873222783,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,TNFRSF4,-0.035079460311687544,0.07365095063247078,-0.10873041094415832,0.638888888888889,-0.2,0.7927437641723356,False
background_positive,TGFBR1,6.246774452251057,9.281884306372712,-3.0351098541216546,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,C7,10.765658073151736,12.65425488539931,-1.8885968122475738,0.07323232323232323,-0.6571428571428571,0.21933621933621933,False
background_positive,CD40,4.564560718027937,6.8479926425113575,-2.2834319244834207,0.20202020202020204,-0.4857142857142857,0.35809994993668465,False
background_positive,CCL15,4.8079837379926715,7.175257313438776,-2.367273575446104,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,ICAM3,6.246213115847169,8.118967470542081,-1.8727543546949121,0.148989898989899,-0.5428571428571428,0.297979797979798,False
background_positive,SKI,7.225322192752171,9.933909546030222,-2.708587353278051,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,ATG10,3.725048845417966,6.937418491739479,-3.2123696463215135,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,C4BPA,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.7550505050505051,-0.14285714285714285,0.8361943662490111,False
background_positive,C8G,-0.035079460311687544,2.974025488006339,-3.0091049483180266,0.07323232323232323,-0.6571428571428571,0.21933621933621933,False
background_positive,ABL1,6.170041785914669,8.984913418742035,-2.8148716328273666,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,IL1RL1,4.999189412343181,8.225764393517375,-3.2265749811741937,0.01767676767676768,-0.8285714285714286,0.17381360777587193,False
background_positive,PDCD1,2.4025210795019163,1.798434860110685,0.6040862193912313,1.0,-0.02857142857142857,1.0,False
background_positive,CTNNB1,8.698878565100781,11.79409453933452,-3.0952159742337386,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,MAP4K2,5.659191395417651,7.963151411926511,-2.30396001650886,0.04797979797979798,-0.7142857142857143,0.19066481811579852,False
background_positive,RELA,4.652996042070679,7.677026578518802,-3.024030536448123,0.07323232323232323,-0.6571428571428571,0.21933621933621933,False
background_positive,CCL22,1.79061832035717,1.5439841939909265,0.2466341263662435,1.0,-0.02857142857142857,1.0,False
background_positive,IKBKE,5.278823958047963,6.744029341526689,-1.4652053834787262,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,AICDA,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.638888888888889,-0.2,0.7927437641723356,False
background_positive,THY1,8.619704179142582,11.05483731788188,-2.435133138739298,0.04797979797979798,-0.7142857142857143,0.19066481811579852,False
background_positive,LIF,5.936062777971285,6.811562516906261,-0.8754997389349759,0.7550505050505051,-0.14285714285714285,0.8361943662490111,False
background_positive,MRC1,6.089623494202954,8.369984019132982,-2.2803605249300283,0.04797979797979798,-0.7142857142857143,0.19066481811579852,False
background_positive,CD40LG,3.9447745309783846,2.1788221323784995,1.765952398599885,0.638888888888889,0.2,0.7927437641723356,False
background_positive,MALT1,5.982355374801818,8.29023289955421,-2.307877524752392,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,IL1RN,0.24906068641882229,2.3709700404262026,-2.1219093540073803,0.3434343434343435,-0.37142857142857144,0.522020202020202,False
background_positive,CXCL9,4.201461941212299,4.753657684522296,-0.5521957433099969,0.638888888888889,-0.2,0.7927437641723356,False
background_positive,HFE,1.79061832035717,5.5660099449599745,-3.7753916246028045,0.04797979797979798,-0.7142857142857143,0.19066481811579852,False
background_positive,CCL7,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.7550505050505051,-0.14285714285714285,0.8361943662490111,False
background_positive,ZAP70,5.715287393285517,4.9915226537768,0.7237647395087174,0.8762626262626263,0.08571428571428572,0.92655248133509,False
background_positive,IL2RG,6.13592382918536,6.128169654794051,0.007754174391309654,0.8762626262626263,-0.08571428571428572,0.92655248133509,False
background_positive,MAPKAPK2,5.580677861041225,7.729624577953828,-2.1489467169126035,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,PTGS2,1.82341935854611,5.339170435377872,-3.5157510768317617,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,IKZF1,2.221365546046499,2.537268444752071,-0.31590289870557164,0.638888888888889,-0.2,0.7927437641723356,False
background_positive,LEF1,5.194757128418479,6.015372388618688,-0.820615260200209,0.20202020202020204,-0.4857142857142857,0.35809994993668465,False
background_positive,MUC1,7.885040563507954,11.050593211571234,-3.1655526480632803,0.04797979797979798,-0.7142857142857143,0.19066481811579852,False
background_positive,C9,0.8408601853520619,3.3719403865457744,-2.5310802011937126,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,PSMC2,6.872384429049517,9.59913245142782,-2.7267480223783034,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,IL4R,6.164183324079054,8.73226104410421,-2.5680777200251557,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,TAL1,2.2627835052870178,5.6424796622365365,-3.3796961569495187,0.01767676767676768,-0.8285714285714286,0.17381360777587193,False
background_positive,IL28A,0.143802219005477,0.06957952501049491,0.07422269399498208,0.8762626262626263,-0.08571428571428572,0.92655248133509,False
background_positive,LTF,8.945719082471172,8.016144889042522,0.9295741934286497,0.638888888888889,0.2,0.7927437641723356,False
background_positive,CD36,4.768949956643325,8.799053977517508,-4.030104020874183,0.01767676767676768,-0.8285714285714286,0.17381360777587193,False
background_positive,CCL26,0.8408601853520619,4.280466217138061,-3.439606031785999,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,MYD88,6.282841875743762,8.76178304828295,-2.478941172539188,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,STAT4,4.033430251089713,4.0354065824034535,-0.0019763313137408645,0.4318181818181819,-0.3142857142857143,0.6035527690700104,False
background_positive,RAG2,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.7550505050505051,-0.14285714285714285,0.8361943662490111,False
background_positive,NT5E,6.661247151491818,9.422636628169974,-2.761389476678156,0.04797979797979798,-0.7142857142857143,0.19066481811579852,False
background_positive,HLA-DPB1,9.486085408899173,10.35800503546009,-0.871919626560917,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,SELPLG,-0.035079460311687544,3.4086745841818176,-3.443754044493505,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,AIRE,0.24906068641882229,1.0588056252964766,-0.8097449388776543,0.5303030303030304,-0.2571428571428571,0.7009222661396576,False
background_positive,CCR10,-0.035079460311687544,0.4642552442927023,-0.4993347046043899,0.4318181818181819,-0.3142857142857143,0.6035527690700104,False
background_positive,CCR5,4.270754396226136,4.110171099340349,0.16058329688578699,1.0,0.02857142857142857,1.0,False
background_positive,KLRC1,0.24906068641882229,1.7806355979900534,-1.5315749115712312,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,PLA2G2A,-0.035079460311687544,4.753657684522296,-4.788737144833984,0.07323232323232323,-0.6571428571428571,0.21933621933621933,False
background_positive,KIR3DL3,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.7550505050505051,-0.14285714285714285,0.8361943662490111,False
background_positive,CXCR1,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.5303030303030304,-0.2571428571428571,0.7009222661396576,False
background_positive,TMEM173,6.396999979598563,8.349145038519838,-1.9521450589212748,0.148989898989899,-0.5428571428571428,0.297979797979798,False
background_positive,TNFSF12,6.33609822881539,9.084771187985536,-2.748672959170146,0.07323232323232323,-0.6571428571428571,0.21933621933621933,False
background_positive,PSMB5,6.227543988616973,9.523761488838037,-3.296217500221064,0.01767676767676768,-0.8285714285714286,0.17381360777587193,False
background_positive,CD3EAP,3.8101989635356417,5.652996495080391,-1.8427975315447491,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,EDNRB,6.862461004939903,9.227117360416317,-2.3646563554764137,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,CDH5,5.861812793776004,8.340434949252547,-2.4786221554765433,0.04797979797979798,-0.7142857142857143,0.19066481811579852,False
background_positive,ITLN2,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.7550505050505051,-0.14285714285714285,0.8361943662490111,False
background_positive,PSMB7,7.302793286991024,10.984345607541849,-3.681552320550825,0.01767676767676768,-0.8285714285714286,0.17381360777587193,False
background_positive,CD1A,0.24906068641882229,0.06957952501049491,0.17948116140832737,0.8762626262626263,-0.08571428571428572,0.92655248133509,False
background_positive,CD45RA,4.707903654637255,1.2539583405837258,3.453945314053529,0.4318181818181819,0.3142857142857143,0.6035527690700104,False
background_positive,CISH,5.740765206183476,7.838298338941773,-2.097533132758297,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,FAS,2.54510287557329,4.815699008683633,-2.270596133110343,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,IRF3,4.270754396226136,6.598067193087066,-2.32731279686093,0.04797979797979798,-0.7142857142857143,0.19066481811579852,False
background_positive,IFNG,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.7550505050505051,-0.14285714285714285,0.8361943662490111,False
background_positive,NFKB1,4.652996042070679,6.744029341526689,-2.0910332994560097,0.01767676767676768,-0.8285714285714286,0.17381360777587193,False
background_positive,MAP4K4,6.857045909868912,9.129930138639526,-2.2728842287706144,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,LITAF,7.71832535427522,10.4367301367562,-2.71840478248098,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,KLRD1,-0.035079460311687544,1.2539583405837258,-1.2890378008954133,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,CCR8,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.5303030303030304,-0.2571428571428571,0.7009222661396576,False
background_positive,IL19,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.7550505050505051,-0.14285714285714285,0.8361943662490111,False
background_positive,CFH,7.840852931775636,9.4387485784191,-1.5978956466434635,0.04797979797979798,-0.7142857142857143,0.19066481811579852,False
background_positive,IL18RAP,0.9934952504588339,3.375892334033225,-2.382397083574391,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,CLEC4A,3.7492283485609104,6.299733654310702,-2.550505305749792,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,KLRF1,0.795278388537451,3.8079303783850897,-3.0126519898476385,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,EBI3,-0.035079460311687544,1.708683705654522,-1.7437631659662096,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,BCL2,6.587770591571797,8.578620714418706,-1.9908501228469095,0.148989898989899,-0.5428571428571428,0.297979797979798,True
background_positive,HLA-DQA1,7.534020666944296,8.90662284242555,-1.372602175481254,0.8762626262626263,-0.08571428571428572,0.92655248133509,False
background_positive,IL4,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.7550505050505051,-0.14285714285714285,0.8361943662490111,False
background_positive,CD70,-0.035079460311687544,0.20517610397932684,-0.24025556429101438,0.20202020202020204,-0.4857142857142857,0.35809994993668465,False
background_positive,CXCL10,3.1347808469872946,3.99714848766255,-0.8623676406752554,1.0,-0.02857142857142857,1.0,False
background_positive,SMAD3,7.391097615562932,9.342026571046466,-1.9509289554835334,0.04797979797979798,-0.7142857142857143,0.19066481811579852,False
background_positive,NFATC2,6.500633346014394,7.563952308588687,-1.063318962574293,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,ITGA2B,0.24906068641882229,2.7867475657125476,-2.5376868792937253,0.148989898989899,-0.5428571428571428,0.297979797979798,False
background_positive,PIGR,9.446099075416042,11.739986076922632,-2.29388700150659,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,CCL16,-0.035079460311687544,4.314265109262611,-4.349344569574299,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,CCL8,2.4955222931525713,3.155365858020824,-0.6598435648682526,0.638888888888889,-0.2,0.7927437641723356,False
background_positive,EGR1,4.411841624162314,6.231481139436552,-1.819639515274238,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,XCR1,2.221365546046499,2.232699447173996,-0.01133390112749666,0.8762626262626263,0.08571428571428572,0.92655248133509,False
background_positive,NCR1,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.5303030303030304,-0.2571428571428571,0.7009222661396576,False
background_positive,ICOSLG,6.164183324079054,8.550630769627126,-2.3864474455480726,0.04797979797979798,-0.7142857142857143,0.19066481811579852,False
background_positive,CSF2,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.638888888888889,-0.2,0.7927437641723356,False
background_positive,ATG16L1,5.1997732243949235,8.159146644740666,-2.9593734203457425,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,KIR_Inhibiting_Subgroup_2,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.7550505050505051,-0.14285714285714285,0.8361943662490111,False
background_positive,IL20,-0.035079460311687544,0.06957952501049491,-0.10465898532218246,0.4318181818181819,-0.3142857142857143,0.6035527690700104,False
background_positive,TRAF5,4.999582024950335,6.998299735189219,-1.9987177102388838,0.04797979797979798,-0.7142857142857143,0.19066481811579852,False
background_positive,CCND3,5.973485541916882,9.049402072808975,-3.0759165308920933,0.07323232323232323,-0.6571428571428571,0.21933621933621933,False
background_positive,CD9,6.920227879140143,10.14036741821076,-3.220139539070617,0.01767676767676768,-0.8285714285714286,0.17381360777587193,False
background_positive,PSMB8,7.664052322075055,9.359375443419419,-1.6953231213443631,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,TIRAP,3.0379731913054795,5.304593753801261,-2.2666205624957816,0.148989898989899,-0.5428571428571428,0.297979797979798,False
background_positive,GFI1,3.380658849164725,3.185633705288104,0.19502514387662107,0.8762626262626263,-0.08571428571428572,0.92655248133509,False
background_positive,CLEC5A,1.1834536524671477,2.0674588913325067,-0.884005238865359,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,TLR5,3.3966363938568063,6.038654860451661,-2.642018466594855,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,IRAK2,3.6967835304093755,5.539291248491355,-1.8425077180819796,0.07323232323232323,-0.6571428571428571,0.21933621933621933,False
background_positive,CD74,12.20733911668286,13.26658328658927,-1.0592441699064103,0.20202020202020204,-0.4857142857142857,0.35809994993668465,False
background_positive,TIGIT,2.7379622168562188,2.537268444752071,0.20069377210414796,1.0,-0.02857142857142857,1.0,False
background_positive,ITGAX,6.353422254218795,7.049622454690596,-0.6962002004718011,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,CD45R0,6.984823972162191,7.315189256737094,-0.3303652845749028,0.4318181818181819,-0.3142857142857143,0.6035527690700104,False
background_positive,CXCL11,0.8408601853520619,0.5673449070787666,0.27351527827329525,0.8762626262626263,0.08571428571428572,0.92655248133509,False
background_positive,ITGAL,5.580677861041225,5.504961340529978,0.07571652051124644,1.0,0.02857142857142857,1.0,True
background_positive,ENTPD1,4.195901755630677,5.473440147161781,-1.2775383915311034,0.20202020202020204,-0.4857142857142857,0.35809994993668465,False
background_positive,B2M,11.715534633774844,14.098283643183498,-2.382749009408654,0.07323232323232323,-0.6571428571428571,0.21933621933621933,False
background_positive,TOLLIP,7.1549290889617705,10.125557227401476,-2.9706281384397055,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,IL1R2,1.5494508240761955,6.142428079921847,-4.592977255845652,0.01767676767676768,-0.8285714285714286,0.17381360777587193,False
background_positive,MX1,7.527645625282389,9.178926102565695,-1.651280477283306,0.148989898989899,-0.5428571428571428,0.297979797979798,False
background_positive,IRF4,5.231165915441903,4.450015020225535,0.7811508952163679,1.0,0.02857142857142857,1.0,False
background_positive,TBX21,1.4390327585955232,3.122181180224219,-1.6831484216286958,0.20202020202020204,-0.4857142857142857,0.35809994993668465,False
background_positive,IFNAR2,6.881135927065213,8.694953948021958,-1.8138180209567452,0.148989898989899,-0.5428571428571428,0.297979797979798,False
background_positive,TLR4,5.982355374801818,8.104131611199675,-2.1217762363978565,0.07323232323232323,-0.6571428571428571,0.21933621933621933,False
background_positive,HLA-DRB1,4.8176498324571915,6.212510502597128,-1.3948606701399369,0.4318181818181819,-0.3142857142857143,0.6035527690700104,False
background_positive,PML,7.606983584204792,9.195170581525312,-1.5881869973205207,0.20202020202020204,-0.4857142857142857,0.35809994993668465,False
background_positive,C1S,8.23066743313409,9.786979381923889,-1.5563119487897978,0.148989898989899,-0.5428571428571428,0.297979797979798,False
background_positive,BATF3,3.098833577036574,5.204287851474393,-2.105454274437819,0.148989898989899,-0.5428571428571428,0.297979797979798,False
background_positive,CD80,0.07717275552371888,2.537268444752071,-2.460095689228352,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,KIR_Activating_Subgroup_1,-0.035079460311687544,0.20517610397932684,-0.24025556429101438,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,PECAM1,7.913764567237256,10.365537186146147,-2.4517726189088913,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,NFKB2,6.689818055798558,8.492967124753264,-1.8031490689547063,0.20202020202020204,-0.4857142857142857,0.35809994993668465,False
background_positive,IRF7,5.3682542288685875,6.7708611708055395,-1.402606941936952,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,IFNGR1,7.567643724351564,10.262816019966348,-2.6951722956147837,0.01767676767676768,-0.8285714285714286,0.17381360777587193,False
background_positive,DUSP4,2.2166300750074277,3.7031200392800785,-1.4864899642726508,0.0025252525252525255,-1.0,0.17381360777587193,False
background_positive,HLA-A,10.122775470172508,11.657796354227571,-1.5350208840550632,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,STAT5A,4.7670346482619825,7.4613771007000365,-2.694342452438054,0.030303030303030304,-0.7714285714285715,0.17381360777587193,False
background_positive,HLA-DMB,5.817372055187295,7.529595016814445,-1.71222296162715,0.148989898989899,-0.5428571428571428,0.297979797979798,False
background_positive,IL12B,0.143802219005477,0.06957952501049491,0.07422269399498208,0.7550505050505051,0.14285714285714285,0.8361943662490111,False
background_positive,PSMB10,6.491533975976348,7.957466374436366,-1.4659323984600174,0.20202020202020204,-0.4857142857142857,0.35809994993668465,True
background_positive,PTAFR,4.852310676177013,5.548288229572801,-0.6959775533957879,0.4318181818181819,-0.3142857142857143,0.6035527690700104,False
background_positive,STAT6,9.159992372076404,11.12538556109156,-1.9653931890151561,0.07323232323232323,-0.6571428571428571,0.21933621933621933,False
background_positive,CD83,4.508934964013444,7.6472687027443795,-3.1383337387309354,0.148989898989899,-0.5428571428571428,0.297979797979798,False
background_positive,ATG12,-0.035079460311687544,3.5242598636693185,-3.559339323981006,0.26767676767676774,-0.42857142857142855,0.4238215488215489,False
background_positive,EGR2,1.4390327585955232,1.2539583405837258,0.18507441801179736,1.0,-0.02857142857142857,1.0,False
background_positive,ITLN1,-0.035079460311687544,3.008465971291235,-3.0435454316029227,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,IL1RL2,2.1418338433941235,4.847895232514031,-2.706061389119908,0.10606060606060606,-0.6,0.2509138073340408,False
background_positive,IRF8,6.281909451783429,6.2257060403699525,0.05620341141347662,0.8762626262626263,0.08571428571428572,0.92655248133509,False
background_positive,NCF4,4.372400964458983,5.72944944234999,-1.3570484778910075,0.148989898989899,-0.5428571428571428,0.297979797979798,False
background_positive,NFATC1,4.047223869081049,6.323467602977951,-2.2762437338969024,0.04797979797979798,-0.7142857142857143,0.19066481811579852,False
background_positive,KLRC3,-0.035079460311687544,0.07365095063247078,-0.10873041094415832,0.5303030303030304,-0.2571428571428571,0.7009222661396576,False
background_positive,CD86,2.2166300750074277,3.46745596101045,-1.2508258860030224,0.20202020202020204,-0.4857142857142857,0.35809994993668465,False
background_positive,CD1D,2.812483982233851,3.592966643055942,-0.780482660822091,0.4318181818181819,-0.3142857142857143,0.6035527690700104,False
background_positive,CXCL2,4.555831405521704,5.365293882649967,-0.809462477128263,0.01767676767676768,-0.8285714285714286,0.17381360777587193,False
background_positive,XBP1,7.82284769499961,9.649363714844577,-1.8265160198449673,0.10606060606060606,-0.6,0.2509138073340408,False
